Row ID,Order ID,Order Date,Order Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Person,Contact Number
9439,CA-2017-126144,7/31/2017,2017,8/5/2017,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4,0.4,-57.1152,Chuck Magee,6265557265
9440,US-2014-154655,10/12/2014,2014,10/17/2014,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2,2.502,Kelly Williams,4325559350
9441,CA-2014-100391,5/25/2014,2014,5/29/2014,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,6.7252,Chuck Magee,6265557265
9442,CA-2014-165477,12/29/2014,2014,12/31/2014,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,6.045,Chuck Magee,6265557265
9443,CA-2017-165904,4/7/2017,2017,4/11/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,2,0.2,1.2192,Cassandra Brandow,3136118762
9444,CA-2017-165904,4/7/2017,2017,4/11/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,Cassandra Brandow,3136118762
9445,CA-2015-104052,3/1/2015,2015,3/2/2015,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,Kelly Williams,4325559350
9446,CA-2015-168277,5/29/2015,2015,6/3/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994,Kelly Williams,4325559350
9447,CA-2016-158617,9/22/2016,2016,9/28/2016,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146,Kelly Williams,4325559350
9448,CA-2017-136882,5/27/2017,2017,6/3/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0,138.417,Kelly Williams,4325559350
9449,US-2016-148957,9/17/2016,2016,9/23/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,0,5.9136,Anna Andreadi,2125557818
9450,CA-2014-140032,9/8/2014,2014,9/13/2014,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2,3.0128,Anna Andreadi,2125557818
9451,CA-2017-145506,6/3/2017,2017,6/7/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,99207,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,0,5.4504,Anna Andreadi,2125557818
9452,CA-2015-129546,9/28/2015,2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0,55.845,Anna Andreadi,2125557818
9453,CA-2015-129546,9/28/2015,2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,26.5824,Anna Andreadi,2125557818
9454,CA-2015-129546,9/28/2015,2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0,13.6851,Anna Andreadi,2125557818
9455,CA-2015-129546,9/28/2015,2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764,Anna Andreadi,2125557818
9456,CA-2016-140977,6/16/2016,2016,6/19/2016,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,0.5,-1.8295,Cassandra Brandow,3136118762
9457,CA-2017-151855,5/27/2017,2017,6/3/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3,0.2,0.3399,Cassandra Brandow,3136118762
9458,CA-2017-151855,5/27/2017,2017,6/3/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,0.7,-10.05,Cassandra Brandow,3136118762
9459,CA-2014-138240,10/9/2014,2014,10/14/2014,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0,41.934,Anna Andreadi,2125557818
9460,CA-2014-138240,10/9/2014,2014,10/14/2014,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985,Anna Andreadi,2125557818
9461,CA-2014-101833,11/17/2014,2014,11/22/2014,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22,Chuck Magee,6265557265
9462,CA-2014-100867,10/19/2014,2014,10/24/2014,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,20.097,Anna Andreadi,2125557818
9463,US-2017-109610,11/25/2017,2017,11/30/2017,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0,168.4704,Cassandra Brandow,3136118762
9464,CA-2014-156545,2/27/2014,2014,3/3/2014,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,Chuck Magee,6265557265
9465,CA-2014-109127,12/21/2014,2014,12/25/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0,7.9488,Chuck Magee,6265557265
9466,CA-2016-126858,11/19/2016,2016,11/23/2016,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598,Anna Andreadi,2125557818
9467,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,55.5822,Chuck Magee,6265557265
9468,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2,0.4,-66.6,Chuck Magee,6265557265
9469,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,2,0,6.2208,Chuck Magee,6265557265
9470,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608,Chuck Magee,6265557265
9471,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,3.9992,Chuck Magee,6265557265
9472,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,0.2,3.7128,Chuck Magee,6265557265
9473,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,24.2012,Chuck Magee,6265557265
9474,CA-2017-102925,11/5/2017,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0,38.532,Chuck Magee,6265557265
9475,CA-2015-100818,5/31/2015,2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,Kelly Williams,4325559350
9476,CA-2015-100818,5/31/2015,2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215,Kelly Williams,4325559350
9477,CA-2015-100818,5/31/2015,2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,-61.872,Kelly Williams,4325559350
9478,CA-2015-100818,5/31/2015,2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,Kelly Williams,4325559350
9479,CA-2014-126193,9/7/2014,2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,4.1125,Kelly Williams,4325559350
9480,CA-2014-126193,9/7/2014,2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3,0.8,-6.5076,Kelly Williams,4325559350
9481,CA-2014-126193,9/7/2014,2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,0.8,-533.7325,Kelly Williams,4325559350
9482,CA-2017-150504,11/6/2017,2017,11/12/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816,Kelly Williams,4325559350
9483,CA-2015-158351,6/20/2015,2015,6/24/2015,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,0.2,91.9954,Chuck Magee,6265557265
9484,CA-2014-122679,7/22/2014,2014,7/28/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,6.4944,Anna Andreadi,2125557818
9485,CA-2016-164770,12/2/2016,2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976,Kelly Williams,4325559350
9486,CA-2016-164770,12/2/2016,2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,9,0.2,9.63,Kelly Williams,4325559350
9487,CA-2017-130505,10/12/2017,2017,10/12/2017,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,0.3,-76.9536,Chuck Magee,6265557265
9488,US-2017-125213,12/11/2017,2017,12/13/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3,0,2.1582,Chuck Magee,6265557265
9489,CA-2015-156566,10/1/2015,2015,10/4/2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,Anna Andreadi,2125557818
9490,US-2016-102232,8/5/2016,2016,8/11/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0,59.115,Cassandra Brandow,3136118762
9491,CA-2017-111738,1/3/2017,2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,0.2,682.5168,Anna Andreadi,2125557818
9492,CA-2017-111738,1/3/2017,2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0,3.1008,Anna Andreadi,2125557818
9493,CA-2017-163188,11/7/2017,2017,11/7/2017,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,0,19.08,Kelly Williams,4325559350
9494,CA-2016-105207,1/3/2016,2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0,350.427,Kelly Williams,4325559350
9495,CA-2016-105207,1/3/2016,2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0,5.346,Kelly Williams,4325559350
9496,US-2016-123610,5/12/2016,2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,46.8,Anna Andreadi,2125557818
9497,US-2016-123610,5/12/2016,2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,0,2.3409,Anna Andreadi,2125557818
9498,CA-2017-118213,11/5/2017,2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0,2.0286,Kelly Williams,4325559350
9499,CA-2017-118213,11/5/2017,2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,3,0,82.2906,Kelly Williams,4325559350
9500,CA-2017-118213,11/5/2017,2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,0,31.188,Kelly Williams,4325559350
9501,CA-2016-149237,5/26/2016,2016,5/30/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0,11.3148,Kelly Williams,4325559350
9502,US-2015-158589,11/20/2015,2015,11/24/2015,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0,8.01,Anna Andreadi,2125557818
9503,CA-2016-101329,4/22/2016,2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.13,9,0,8.3538,Chuck Magee,6265557265
9504,CA-2016-101329,4/22/2016,2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,2.88,1,0,0.8064,Chuck Magee,6265557265
9505,CA-2016-113607,10/14/2016,2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0,272.9825,Chuck Magee,6265557265
9506,CA-2016-113607,10/14/2016,2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0,54.8604,Chuck Magee,6265557265
9507,CA-2014-149104,4/5/2014,2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,0,7.476,Kelly Williams,4325559350
9508,CA-2014-149104,4/5/2014,2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0,18.09,Kelly Williams,4325559350
9509,CA-2014-149104,4/5/2014,2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837,Kelly Williams,4325559350
9510,CA-2014-149104,4/5/2014,2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,0,20.6946,Kelly Williams,4325559350
9511,CA-2016-105263,8/6/2016,2016,8/11/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0,15.7194,Chuck Magee,6265557265
9512,CA-2014-130575,12/14/2014,2014,12/16/2014,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,Kelly Williams,4325559350
9513,CA-2017-142461,5/30/2017,2017,6/3/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,-6.0196,Kelly Williams,4325559350
9514,CA-2016-125220,10/14/2016,2016,10/19/2016,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0,544.4175,Kelly Williams,4325559350
